Header,VarLen,Speed,Start angle,MP1 distance,MP1 intensity,MP2 distance,MP2 intensity,MP3 distance,MP3 intensity,MP4 distance,MP4 intensity,MP5 distance,MP5 intensity,MP6 distance,MP6 intensity,MP7 distance,MP7 intensity,MP8 distance,MP8 intensity,MP9 distance,MP9 intensity,MP10 distance,MP10 intensity,MP11 distance,MP11 intensity,MP12 distance,MP12 intensity,End angle,Timestamps,Crc check,,Converted angles
84,44,3608,6207,68,63,68,63,68,63,58,63,63,63,75,63,91,63,89,63,108,63,118,63,123,63,125,63,7223,11327,62,,62.07
84,44,3608,7231,126,63,127,63,127,63,117,63,112,63,100,63,104,63,96,63,102,63,105,63,126,63,63,63,7999,11327,65,,72.31
84,44,3608,8265,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,9023,11327,38,,82.65
84,44,3608,9023,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,10082,11327,8,,90.23
84,44,3608,10047,63,63,63,63,63,63,63,63,63,63,63,63,111,63,109,63,108,63,108,63,88,63,78,63,11084,11327,63,,100.47
84,44,3608,11071,73,63,80,63,94,63,101,63,94,63,101,63,94,63,81,63,74,63,71,63,79,63,83,63,11839,11327,46,,110.71
84,44,3608,12112,75,63,61,63,54,63,51,63,39,63,23,63,25,63,26,63,17,63,12,63,20,63,24,63,12863,11327,63,,121.12
84,44,3608,13089,26,63,27,63,17,63,12,63,20,63,24,63,36,63,42,63,35,63,31,63,29,63,38,63,13887,11327,18,,130.89
84,44,3608,13887,43,63,45,63,56,63,52,63,60,63,64,63,76,63,72,63,80,63,94,63,101,63,104,63,14910,11327,63,,138.87
84,44,3608,14911,106,63,117,63,122,63,63,63,63,63,63,63,63,63,63,63,118,63,93,63,80,63,74,63,15934,11327,63,,149.11
84,44,3608,15935,71,63,69,63,58,63,63,63,65,63,66,63,67,63,57,63,62,63,65,63,66,63,67,63,16703,11327,63,,159.35
84,44,3608,16966,77,63,92,63,90,63,89,63,98,63,113,63,63,63,63,63,63,63,63,63,63,63,63,63,17727,11327,20,,169.66
84,44,3608,17727,63,63,122,63,105,63,96,63,92,63,90,63,99,63,123,63,125,63,63,63,63,63,63,63,18754,11327,63,,177.27
84,44,3608,18751,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,19519,11327,63,,187.51
84,44,3608,19782,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,20543,11327,33,,197.82
84,44,3608,20543,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,21581,11327,63,,205.43
84,44,3608,21567,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,119,63,63,321,63,22335,11327,30,,215.67
84,44,3608,22591,314,63,317,63,326,63,323,63,322,63,328,63,331,63,333,63,334,63,314,63,310,63,315,63,23359,11327,109,,225.91
84,44,3608,23359,318,63,319,63,313,63,310,63,302,63,298,63,282,63,281,63,273,63,262,63,63,63,63,63,24394,11327,32,,233.59
84,44,3608,24383,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,25151,11327,93,,243.83
84,44,3608,25410,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,26175,11327,63,,254.1
84,44,3608,26373,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,27242,11327,63,,263.73
84,44,3608,27199,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,28194,11327,59,,271.99
84,44,3608,28270,63,63,63,63,349,63,349,63,363,63,377,63,319,63,319,63,319,63,3135,63,3194,63,3194,63,28991,11327,63,,282.7
84,44,3608,29236,3179,63,3179,63,3179,63,3179,63,3179,63,3163,63,3163,63,3163,63,3163,63,3163,63,3163,63,3163,63,30015,11327,63,,292.36
84,44,3608,30015,3163,63,3163,63,3163,63,3179,63,3179,63,3179,63,3194,63,3194,63,2879,63,2900,63,2838,63,575,63,31060,11327,20,,300.15
84,44,3608,31039,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,32013,11327,63,,310.39
84,44,3608,32092,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16191,11327,26,,320.92
84,44,3601,16149,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16191,11327,63,,161.49
84,44,3601,16191,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,635,63,16185,11327,27,,161.91
84,44,3601,16157,278,63,286,63,290,63,298,63,302,63,311,63,323,63,329,63,346,63,355,63,366,63,379,63,575,11520,63,,161.57
84,44,3601,793,319,63,319,63,319,63,319,63,319,63,319,63,542,63,558,63,604,63,558,63,573,63,589,63,1661,11523,63,,7.93
84,44,3601,3635,341,63,345,63,347,63,341,63,338,63,343,63,346,63,340,63,63,63,63,63,63,63,63,63,4415,11531,74,,36.35
84,44,3601,4415,63,63,63,63,118,63,113,63,110,63,109,63,63,63,63,63,63,63,63,63,63,63,63,63,5430,11533,108,,44.15
84,44,3601,5439,63,63,63,63,63,63,109,63,88,63,98,63,93,63,70,63,59,63,63,63,65,63,76,63,6207,11536,63,,54.39
84,44,3601,6460,72,63,70,63,69,63,68,63,78,63,103,63,115,63,121,63,124,63,126,63,127,63,127,63,7231,11539,33,,64.6
84,44,3601,7427,127,63,127,63,63,63,63,63,63,63,119,63,103,63,105,63,116,63,63,63,63,63,63,63,8311,11541,1,,74.27
84,44,3601,8255,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,9265,11544,105,,82.55
84,44,3601,9279,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,10047,11547,36,,92.79
84,44,3601,10290,63,63,63,63,63,63,63,63,122,63,115,63,111,63,99,63,93,63,80,63,74,63,71,63,11071,11549,94,,102.9
84,44,3601,11271,69,63,78,63,83,63,85,63,86,63,77,63,82,63,85,63,76,63,82,63,75,63,61,63,12146,11552,63,,112.71
84,44,3601,14163,45,63,46,63,47,63,67,63,67,63,77,63,82,63,95,63,91,63,99,63,103,63,105,63,14911,11560,63,,141.63
84,44,3601,15118,106,63,117,63,112,63,120,63,124,63,116,63,102,63,85,63,86,63,77,63,72,63,70,63,15935,11563,63,,151.18
84,44,3601,15935,69,63,68,63,58,63,53,63,60,63,54,63,61,63,64,63,66,63,67,63,67,63,77,63,16978,11565,63,,159.35
84,44,3601,16959,92,63,100,63,114,63,121,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,120,63,17727,11568,63,,169.59
84,44,3601,17992,114,63,101,63,104,63,96,63,102,63,115,63,63,63,63,63,63,63,63,63,63,63,63,63,18751,11570,63,,179.92
84,44,3601,18944,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,19812,11573,63,,189.44
84,44,3601,19775,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,20779,11576,63,,197.75
84,44,3601,20858,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,21567,11578,63,,208.58
84,44,3601,21782,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,261,63,321,63,321,63,22650,11581,63,,217.82
84,44,3601,22591,321,63,321,63,321,63,335,63,349,63,349,63,328,63,318,63,313,63,317,63,319,63,320,63,23552,11584,63,,225.91
84,44,3601,23631,320,63,314,63,297,63,295,63,294,63,287,63,276,63,271,63,63,63,63,63,63,63,63,63,24383,11586,63,,236.31
84,44,3601,24579,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,25441,11589,55,,245.79
84,44,3601,25407,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,26401,11592,82,,254.07
84,44,3601,26484,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,27199,11594,33,,264.84
84,44,3601,27434,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,28223,11597,56,,274.34
84,44,3601,28223,321,63,335,63,356,63,367,63,319,63,319,63,319,63,319,63,3135,63,3195,63,3195,63,3179,63,29300,11599,59,,282.23
84,44,3601,29247,3179,63,3179,63,3179,63,3164,63,3164,63,3164,63,3164,63,3164,63,3164,63,3164,63,3164,63,3164,63,30251,11602,15,,292.47
84,44,3601,30330,3164,63,3179,63,3179,63,3195,63,3195,63,3195,63,3195,63,2931,63,2853,63,575,63,575,63,575,63,31039,11605,63,,303.3
84,44,3601,31290,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,32063,11607,63,,312.9
84,44,3601,32063,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16216,11610,106,,320.63
84,44,3602,16191,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16147,11613,103,,161.91
84,44,3602,16226,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,635,63,620,63,604,63,16191,11615,31,,162.26
84,44,3602,16191,289,63,298,63,303,63,312,63,316,63,325,63,337,63,343,63,360,63,376,63,319,63,319,63,869,11621,63,,161.91
84,44,3602,831,319,63,319,63,319,63,319,63,589,63,542,63,589,63,573,63,589,63,589,63,589,63,573,63,1820,11623,63,,8.31
84,44,3602,2833,319,63,319,63,367,63,351,63,343,63,339,63,330,63,332,63,333,63,327,63,331,63,333,63,3689,11629,63,,28.33
84,44,3602,3647,334,63,334,63,341,63,338,63,329,63,332,63,340,63,63,63,63,63,63,63,63,63,63,63,4636,11631,36,,36.47
84,44,3602,4722,124,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,5439,11634,63,,47.22
84,44,3602,5664,127,63,107,63,87,63,77,63,82,63,75,63,71,63,79,63,73,63,70,63,69,63,68,63,6463,11636,63,,56.64
84,44,3602,6463,68,63,68,63,68,63,88,63,108,63,118,63,123,63,125,63,126,63,127,63,127,63,127,63,7474,11639,63,,64.63
84,44,3602,7487,63,63,122,63,105,63,106,63,97,63,112,63,120,63,63,63,63,63,63,63,63,63,63,63,8255,11642,79,,74.87
84,44,3602,8516,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,9279,11644,63,,85.16
84,44,3602,9279,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,10362,11647,88,,92.79
84,44,3602,10303,63,63,63,63,123,63,105,63,106,63,97,63,92,63,90,63,79,63,83,63,85,63,96,63,11311,11583,15,,103.03
84,44,3602,11327,92,63,90,63,89,63,88,63,88,63,78,63,83,63,85,63,66,63,67,63,57,63,52,63,12095,11583,63,,113.27
84,44,3602,12341,50,63,49,63,48,63,28,63,28,63,28,63,28,63,18,63,23,63,15,63,21,63,14,63,13119,11583,59,,123.41
84,44,3602,13341,21,63,24,63,16,63,12,63,20,63,34,63,31,63,19,63,23,63,35,63,41,63,44,63,14143,11583,48,,133.41
84,44,3602,14143,56,63,62,63,65,63,76,63,82,63,85,63,96,63,102,63,105,63,106,63,117,63,122,63,15179,11583,83,,141.43
84,44,3602,15167,125,63,126,63,127,63,117,63,112,63,100,63,94,63,81,63,74,63,71,63,69,63,68,63,16142,11583,63,,151.67
84,44,3602,16222,58,63,63,63,65,63,66,63,57,63,62,63,55,63,61,63,64,63,76,63,82,63,85,63,16959,11583,44,,162.22
84,44,3602,17189,96,63,112,63,120,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,120,63,104,63,17983,11583,63,,171.89
84,44,3602,17983,96,63,92,63,90,63,89,63,118,63,123,63,63,63,63,63,63,63,63,63,63,63,63,63,19006,11583,63,,179.83
84,44,3602,19007,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,19775,11583,127,,190.07
84,44,3602,20032,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,20799,11583,63,,200.32
84,44,3602,20799,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,21811,11583,124,,207.99
84,44,3602,21823,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,280,63,300,63,310,63,315,63,22591,11583,66,,218.23
84,44,3602,22845,318,63,326,63,345,63,354,63,344,63,325,63,316,63,311,63,316,63,318,63,319,63,313,63,23615,11583,63,,228.45
84,44,3602,23615,310,63,302,63,284,63,268,63,260,63,263,63,257,63,63,63,63,63,63,63,63,63,63,63,24599,11583,63,,236.15
84,44,3602,24678,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,25407,11583,89,,246.78
84,44,3602,25625,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,26431,11583,72,,256.25
84,44,3602,26431,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,27482,11583,114,,264.31
84,44,3602,27455,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,349,63,28223,11583,62,,274.55
84,44,3602,28492,356,63,360,63,369,63,380,63,319,63,319,63,3135,63,3135,63,3194,63,3194,63,3179,63,3179,63,29247,11583,63,,284.92
84,44,3602,29477,3179,63,3179,63,3163,63,3163,63,3163,63,3163,63,3163,63,3163,63,3163,63,3163,63,3163,63,3163,63,30271,11583,21,,294.77
84,44,3602,30271,3179,63,3179,63,3194,63,3194,63,3194,63,3194,63,2900,63,2838,63,575,63,575,63,575,63,575,63,31326,11583,63,,302.71
84,44,3602,31295,575,63,575,63,575,63,575,63,575,63,575,63,635,63,575,63,575,63,575,63,575,63,575,63,32273,11583,63,,312.95
84,44,3602,32356,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16191,11583,63,,323.56
84,44,3598,16152,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16240,11583,47,,161.52
84,44,3598,16191,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,635,63,620,63,604,63,604,63,16137,11583,63,,161.91
84,44,3598,16216,620,63,63,63,63,63,63,63,63,63,63,63,259,63,269,63,274,63,284,63,289,63,291,63,27,11583,63,,162.16
84,44,3598,102,299,63,310,63,315,63,325,63,330,63,339,63,351,63,357,63,367,63,319,63,319,63,319,63,831,11583,63,,1.02
84,44,3598,1027,319,63,319,63,558,63,542,63,558,63,604,63,589,63,589,63,589,63,573,63,573,63,557,63,1901,11583,63,,10.27
84,44,3598,2890,319,63,321,63,335,63,335,63,328,63,338,63,336,63,335,63,328,63,338,63,329,63,332,63,3647,11583,63,,28.9
84,44,3598,3847,340,63,337,63,336,63,335,63,335,63,335,63,63,63,63,63,63,63,63,63,63,63,63,63,4721,11583,111,,38.47
84,44,3598,4671,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,122,63,5681,11583,73,,46.71
84,44,3598,5695,95,63,81,63,74,63,71,63,69,63,68,63,68,63,68,63,68,63,68,63,68,63,68,63,6463,11583,63,,56.95
84,44,3598,6678,68,63,88,63,108,63,118,63,123,63,125,63,126,63,127,63,63,63,63,63,120,63,124,63,7487,11583,112,,66.78
84,44,3598,7487,116,63,112,63,120,63,114,63,111,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8512,11583,63,,74.87
84,44,3598,8511,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,9279,11583,68,,85.11
84,44,3598,9545,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,10303,11583,61,,95.45
84,44,3598,10527,63,63,121,63,114,63,101,63,104,63,96,63,82,63,75,63,81,63,84,63,86,63,87,63,11376,11583,63,,105.27
84,44,3598,11327,87,63,87,63,87,63,87,63,77,63,82,63,85,63,86,63,77,63,62,63,55,63,51,63,12329,11583,63,,113.27
84,44,3598,12408,49,63,38,63,33,63,20,63,34,63,21,63,14,63,11,63,29,63,38,63,33,63,30,63,13340,11583,95,,124.08
84,44,3598,13419,29,63,28,63,28,63,28,63,28,63,28,63,38,63,33,63,40,63,44,63,56,63,62,63,14143,11583,63,,134.19
84,44,3598,14386,75,63,81,63,84,63,86,63,97,63,102,63,105,63,106,63,107,63,117,63,122,63,115,63,15167,11583,77,,143.86
84,44,3598,15167,121,63,124,63,116,63,112,63,100,63,94,63,81,63,74,63,71,63,69,63,58,63,53,63,16221,11583,127,,151.67
84,44,3598,16191,70,63,69,63,58,63,53,63,60,63,64,63,66,63,67,63,67,63,77,63,92,63,100,63,17170,11583,63,,161.91
84,44,3598,17250,114,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,122,63,105,63,96,63,92,63,17983,11583,63,,172.5
84,44,3598,18196,90,63,89,63,98,63,123,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,19007,11583,63,,181.96
84,44,3598,19007,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,20034,11583,63,,190.07
84,44,3598,20031,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,20799,11776,63,,200.31
84,44,3598,21052,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,21823,11779,83,,210.52
84,44,3598,21823,63,63,63,63,63,63,63,63,63,63,63,63,63,63,321,63,321,63,328,63,324,63,322,63,22854,11782,113,,218.23
84,44,3598,22847,321,63,335,63,342,63,338,63,336,63,315,63,311,63,316,63,318,63,319,63,313,63,303,63,23615,11784,63,,228.47
84,44,3598,23858,298,63,296,63,288,63,284,63,282,63,274,63,263,63,257,63,63,63,63,63,63,63,63,63,24639,11787,63,,238.58
84,44,3598,24639,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,25689,11790,25,,246.39
84,44,3598,25663,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,26431,11792,89,,256.63
84,44,3598,26689,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,27455,11795,4,,266.89
84,44,3598,27455,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,294,63,307,63,328,63,28509,11797,63,,274.55
84,44,3598,28479,378,63,319,63,319,63,319,63,319,63,3135,63,3194,63,3194,63,3194,63,3179,63,3179,63,3179,63,29487,11800,69,,284.79
84,44,3598,29503,3179,63,3163,63,3163,63,3163,63,3163,63,3163,63,3179,63,3163,63,3163,63,3163,63,3179,63,3179,63,30271,11803,63,,295.03
84,44,3598,30516,3179,63,3179,63,3194,63,3194,63,2879,63,2900,63,2837,63,575,63,575,63,575,63,575,63,575,63,31295,11805,4,,305.16
84,44,3598,31295,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,32344,11808,63,,312.95
84,44,3596,16221,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16191,11813,8,,162.21
84,44,3596,16142,575,63,575,63,575,63,575,63,575,63,575,63,575,63,635,63,635,63,604,63,604,63,604,63,16216,11816,63,,161.42
84,44,3596,63,310,63,322,63,328,63,331,63,340,63,352,63,365,63,378,63,319,63,319,63,319,63,319,63,1041,11821,33,,0.63
84,44,3596,1116,319,63,604,63,542,63,557,63,588,63,573,63,573,63,588,63,588,63,573,63,557,63,319,63,1855,11824,22,,11.16
84,44,3596,2069,319,63,542,63,557,63,573,63,557,63,319,63,319,63,319,63,319,63,319,63,319,63,377,63,2929,11827,98,,20.69
84,44,3596,2879,356,63,352,63,343,63,332,63,333,63,334,63,334,63,349,63,349,63,356,63,352,63,343,63,3875,11829,101,,28.79
84,44,3596,3958,339,63,330,63,339,63,337,63,63,63,63,63,63,63,63,63,63,63,125,63,63,63,122,63,4671,11832,63,,39.58
84,44,3596,4904,115,63,121,63,124,63,126,63,63,63,63,63,63,63,63,63,63,63,127,63,117,63,92,63,5746,11834,28,,49.04
84,44,3596,5695,90,63,89,63,68,63,68,63,68,63,68,63,78,63,73,63,70,63,69,63,68,63,68,63,6710,11837,63,,56.95
84,44,3596,6719,78,63,93,63,100,63,114,63,121,63,124,63,63,63,63,63,63,63,63,63,63,63,118,63,7487,11840,89,,67.19
84,44,3596,7738,113,63,120,63,114,63,111,63,119,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8511,11842,63,,77.38
84,44,3596,8511,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,9535,11845,63,,85.11
84,44,3596,9535,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,10584,11848,63,,95.35
84,44,3596,10559,63,63,110,63,99,63,103,63,95,63,91,63,79,63,73,63,80,63,94,63,91,63,89,63,11327,11850,97,,105.59
84,44,3596,11580,88,63,88,63,88,63,78,63,73,63,70,63,69,63,58,63,53,63,60,63,54,63,41,63,12351,11853,13,,115.8
84,44,3596,12351,34,63,31,63,29,63,28,63,28,63,28,63,28,63,18,63,13,63,20,63,14,63,21,63,13433,11856,63,,123.51
84,44,3596,13375,14,63,21,63,24,63,26,63,27,63,37,63,42,63,45,63,46,63,57,63,62,63,65,63,14415,11858,63,,133.75
84,44,3596,14399,76,63,82,63,85,63,96,63,102,63,105,63,106,63,107,63,107,63,117,63,122,63,125,63,15361,11861,63,,143.99
84,44,3596,15443,126,63,117,63,102,63,95,63,81,63,74,63,81,63,74,63,61,63,64,63,56,63,62,63,16191,11863,63,,154.43
84,44,3596,16411,55,63,51,63,49,63,58,63,63,63,65,63,66,63,67,63,77,63,92,63,110,63,119,63,17215,11866,63,,164.11
84,44,3596,17215,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,121,63,104,63,96,63,92,63,18256,11869,63,,172.15
84,44,3596,18239,90,63,119,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,19007,11871,63,,182.39
84,44,3596,19275,63,63,127,63,127,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,20031,11874,63,,192.75
84,44,3596,20031,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,21080,11877,124,,200.31
84,44,3596,21055,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,22016,11879,63,,210.55
84,44,3596,22095,63,63,63,63,63,63,63,63,63,63,294,63,307,63,321,63,321,63,328,63,324,63,329,63,22847,11882,63,,220.95
84,44,3596,23044,346,63,340,63,337,63,322,63,314,63,317,63,326,63,323,63,315,63,311,63,302,63,298,63,23882,11885,63,,230.44
84,44,3596,23871,289,63,270,63,268,63,260,63,256,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,24639,11887,92,,238.71
84,44,3596,24901,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,25663,11890,62,,249.01
84,44,3596,25663,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,26735,11893,63,,256.63
84,44,3596,26687,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,27681,11895,12,,266.87
84,44,3596,27764,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,294,63,314,63,378,63,378,63,28479,11898,93,,277.64
84,44,3596,28710,319,63,319,63,319,63,3135,63,3194,63,3194,63,3194,63,3179,63,3179,63,3179,63,3179,63,3179,63,29503,11900,12,,287.1
84,44,3596,30527,3194,63,3194,63,3148,63,2915,63,2837,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,31530,11839,70,,305.27
84,44,3596,31613,575,63,635,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,32319,11839,102,,316.13
84,44,3596,32558,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16191,11839,63,,325.58
84,44,3601,16191,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,575,63,16190,11839,72,,161.91
84,44,3601,16161,63,63,260,63,263,63,264,63,272,63,276,63,278,63,286,63,290,63,298,63,309,63,315,63,63,11839,63,,161.61
84,44,3601,312,325,63,330,63,339,63,351,63,364,63,371,63,381,63,319,63,319,63,319,63,319,63,620,63,1087,11839,63,,3.12
84,44,3601,1087,542,63,542,63,604,63,589,63,589,63,573,63,573,63,573,63,558,63,319,63,319,63,527,63,2102,11839,48,,10.87
84,44,3601,2111,573,63,558,63,558,63,542,63,319,63,319,63,319,63,319,63,319,63,319,63,368,63,351,63,2879,11839,63,,21.11
84,44,3601,3128,343,63,339,63,330,63,339,63,337,63,329,63,346,63,347,63,341,63,338,63,343,63,339,63,3903,11839,123,,31.28
84,44,3601,3903,337,63,336,63,335,63,63,63,63,63,63,63,63,63,63,63,119,63,123,63,115,63,121,63,4934,11839,63,,39.03
84,44,3601,4927,124,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,112,63,90,63,79,63,5695,11839,63,,49.27
84,44,3601,5948,73,63,60,63,64,63,66,63,67,63,67,63,67,63,77,63,72,63,70,63,69,63,88,63,6719,11839,63,,59.48
84,44,3601,6930,108,63,118,63,123,63,125,63,126,63,127,63,127,63,117,63,122,63,115,63,101,63,104,63,7798,11839,63,,69.3
84,44,3601,7743,116,63,112,63,120,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,8736,11839,63,,77.43
84,44,3601,8815,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,9535,11839,107,,88.15
84,44,3601,9797,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,120,63,124,63,10559,11839,63,,97.97
84,44,3601,10559,116,63,102,63,95,63,81,63,74,63,81,63,84,63,86,63,87,63,87,63,87,63,87,63,11642,11839,63,,105.59
84,44,3601,11583,87,63,77,63,72,63,70,63,79,63,83,63,65,63,56,63,52,63,50,63,39,63,33,63,12595,11839,63,,115.83
